BatchID,ProductID,BatchDatumStart,BatchDatumEind,Aantalgeproduceerd
665,665,2024-07-23,2024-07-24,1215
666,666,2024-08-24,2024-08-25,6518
667,667,2024-09-25,2024-09-26,6314
668,668,2024-10-26,2024-10-27,6462
669,669,2024-11-27,2024-11-28,9276
670,670,2024-12-28,2024-12-01,8292
671,671,2024-01-01,2024-01-02,3864
672,672,2024-02-02,2024-02-03,778
673,673,2024-03-03,2024-03-04,7536
674,674,2024-04-04,2024-04-05,957
675,675,2024-05-05,2024-05-06,3903
676,676,2024-06-06,2024-06-07,4811
677,677,2024-07-07,2024-07-08,5146
678,678,2024-08-08,2024-08-09,7513
679,679,2024-09-09,2024-09-10,1926
680,680,2024-10-10,2024-10-11,5880
681,681,2024-11-11,2024-11-12,4057
682,682,2024-12-12,2024-12-13,3218
683,683,2024-01-13,2024-01-14,6569
684,684,2024-02-14,2024-02-15,4137
685,685,2024-03-15,2024-03-16,2808
686,686,2024-04-16,2024-04-17,4585
687,687,2024-05-17,2024-05-18,9823
688,688,2024-06-18,2024-06-19,5806
689,689,2024-07-19,2024-07-20,3144
690,690,2024-08-20,2024-08-21,5918
691,691,2024-09-21,2024-09-22,4251
692,692,2024-10-22,2024-10-23,9888
693,693,2024-11-23,2024-11-24,9946
694,694,2024-12-24,2024-12-25,6249
695,695,2024-01-25,2024-01-26,4895
696,696,2024-02-26,2024-02-27,7046
697,697,2024-03-27,2024-03-28,8681
698,698,2024-04-28,2024-04-01,9901
699,699,2024-05-01,2024-05-02,7932
700,700,2024-06-02,2024-06-03,4592
701,701,2024-07-03,2024-07-04,9742
702,702,2024-08-04,2024-08-05,6731
703,703,2024-09-05,2024-09-06,9627
704,704,2024-10-06,2024-10-07,7843
705,705,2024-11-07,2024-11-08,1860
706,706,2024-12-08,2024-12-09,7609
707,707,2024-01-09,2024-01-10,9743
708,708,2024-02-10,2024-02-11,8654
709,709,2024-03-11,2024-03-12,9853
710,710,2024-04-12,2024-04-13,4817
711,711,2024-05-13,2024-05-14,9412
712,712,2024-06-14,2024-06-15,2387
713,713,2024-07-15,2024-07-16,7999
714,714,2024-08-16,2024-08-17,9907
715,715,2024-09-17,2024-09-18,7234
716,716,2024-10-18,2024-10-19,1254
717,717,2024-11-19,2024-11-20,505
718,718,2024-12-20,2024-12-21,4882
719,719,2024-01-21,2024-01-22,5204
720,720,2024-02-22,2024-02-23,4693
721,721,2024-03-23,2024-03-24,1986
722,722,2024-04-24,2024-04-25,5304
723,723,2024-05-25,2024-05-26,9360
724,724,2024-06-26,2024-06-27,8458
725,725,2024-07-27,2024-07-28,7526
726,726,2024-08-28,2024-08-01,9291
727,727,2024-09-01,2024-09-02,2558
728,728,2024-10-02,2024-10-03,3160
729,729,2024-11-03,2024-11-04,6604
730,730,2024-12-04,2024-12-05,2807
731,731,2024-01-05,2024-01-06,505
732,732,2024-02-06,2024-02-07,9123
733,733,2024-03-07,2024-03-08,8817
734,734,2024-04-08,2024-04-09,2687
735,735,2024-05-09,2024-05-10,500
736,736,2024-06-10,2024-06-11,2723
737,737,2024-07-11,2024-07-12,9689
738,738,2024-08-12,2024-08-13,7934
739,739,2024-09-13,2024-09-14,2805
740,740,2024-10-14,2024-10-15,1812
741,741,2024-11-15,2024-11-16,1584
742,742,2024-12-16,2024-12-17,6782
743,743,2024-01-17,2024-01-18,4371
744,744,2024-02-18,2024-02-19,561
745,745,2024-03-19,2024-03-20,2919
746,746,2024-04-20,2024-04-21,6605
747,747,2024-05-21,2024-05-22,2847
748,748,2024-06-22,2024-06-23,5292
749,749,2024-07-23,2024-07-24,9785
750,750,2024-08-24,2024-08-25,5811
751,751,2024-09-25,2024-09-26,2378
752,752,2024-10-26,2024-10-27,2394
753,753,2024-11-27,2024-11-28,9266
754,754,2024-12-28,2024-12-01,8367
755,755,2024-01-01,2024-01-02,2291
756,756,2024-02-02,2024-02-03,7175
757,757,2024-03-03,2024-03-04,9041
758,758,2024-04-04,2024-04-05,5181
759,759,2024-05-05,2024-05-06,683
760,760,2024-06-06,2024-06-07,6173
761,761,2024-07-07,2024-07-08,6061
762,762,2024-08-08,2024-08-09,632
763,763,2024-09-09,2024-09-10,4830
764,764,2024-10-10,2024-10-11,5249
765,765,2024-11-11,2024-11-12,804
766,766,2024-12-12,2024-12-13,9650
767,767,2024-01-13,2024-01-14,7884
768,768,2024-02-14,2024-02-15,1512
769,769,2024-03-15,2024-03-16,4309
770,770,2024-04-16,2024-04-17,5086
771,771,2024-05-17,2024-05-18,3101
772,772,2024-06-18,2024-06-19,8025
773,773,2024-07-19,2024-07-20,7639
774,774,2024-08-20,2024-08-21,9963
775,775,2024-09-21,2024-09-22,1380
776,776,2024-10-22,2024-10-23,9340
777,777,2024-11-23,2024-11-24,2678
778,778,2024-12-24,2024-12-25,5262
779,779,2024-01-25,2024-01-26,9754
780,780,2024-02-26,2024-02-27,3975
781,781,2024-03-27,2024-03-28,8219
782,782,2024-04-28,2024-04-01,9535
783,783,2024-05-01,2024-05-02,9604
784,784,2024-06-02,2024-06-03,8772
785,785,2024-07-03,2024-07-04,7942
786,786,2024-08-04,2024-08-05,714
787,787,2024-09-05,2024-09-06,2354
788,788,2024-10-06,2024-10-07,1340
789,789,2024-11-07,2024-11-08,5750
790,790,2024-12-08,2024-12-09,7222
791,791,2024-01-09,2024-01-10,4514
792,792,2024-02-10,2024-02-11,9866
793,793,2024-03-11,2024-03-12,7610
794,794,2024-04-12,2024-04-13,6395
795,795,2024-05-13,2024-05-14,5429
796,796,2024-06-14,2024-06-15,6449
797,797,2024-07-15,2024-07-16,4758
798,798,2024-08-16,2024-08-17,674
799,799,2024-09-17,2024-09-18,2267
800,800,2024-10-18,2024-10-19,8073
801,801,2024-11-19,2024-11-20,6852
802,802,2024-12-20,2024-12-21,8345
803,803,2024-01-21,2024-01-22,1213
804,804,2024-02-22,2024-02-23,6472
805,805,2024-03-23,2024-03-24,4962
806,806,2024-04-24,2024-04-25,1223
807,807,2024-05-25,2024-05-26,2608
808,808,2024-06-26,2024-06-27,3334
809,809,2024-07-27,2024-07-28,7388
810,810,2024-08-28,2024-08-01,4936
811,811,2024-09-01,2024-09-02,1717
812,812,2024-10-02,2024-10-03,7301
813,813,2024-11-03,2024-11-04,3858
814,814,2024-12-04,2024-12-05,4901
815,815,2024-01-05,2024-01-06,4339
816,816,2024-02-06,2024-02-07,8712
817,817,2024-03-07,2024-03-08,3563
818,818,2024-04-08,2024-04-09,5257
819,819,2024-05-09,2024-05-10,9636
820,820,2024-06-10,2024-06-11,6584
821,821,2024-07-11,2024-07-12,8463
822,822,2024-08-12,2024-08-13,5152
823,823,2024-09-13,2024-09-14,1859
824,824,2024-10-14,2024-10-15,731
825,825,2024-11-15,2024-11-16,8133
826,826,2024-12-16,2024-12-17,5473
827,827,2024-01-17,2024-01-18,6385
828,828,2024-02-18,2024-02-19,9987
829,829,2024-03-19,2024-03-20,1659
830,830,2024-04-20,2024-04-21,677
831,831,2024-05-21,2024-05-22,9870
832,832,2024-06-22,2024-06-23,8611
833,833,2024-07-23,2024-07-24,3426
834,834,2024-08-24,2024-08-25,7116
835,835,2024-09-25,2024-09-26,968
836,836,2024-10-26,2024-10-27,1715
837,837,2024-11-27,2024-11-28,3938
838,838,2024-12-28,2024-12-01,6170
839,839,2024-01-01,2024-01-02,4820
840,840,2024-02-02,2024-02-03,9293
841,841,2024-03-03,2024-03-04,4171
842,842,2024-04-04,2024-04-05,563
843,843,2024-05-05,2024-05-06,4264
844,844,2024-06-06,2024-06-07,796
845,845,2024-07-07,2024-07-08,2199
846,846,2024-08-08,2024-08-09,4544
847,847,2024-09-09,2024-09-10,5956
848,848,2024-10-10,2024-10-11,637
849,849,2024-11-11,2024-11-12,9900
850,850,2024-12-12,2024-12-13,6240
851,851,2024-01-13,2024-01-14,6473
852,852,2024-02-14,2024-02-15,9360
853,853,2024-03-15,2024-03-16,8037
854,854,2024-04-16,2024-04-17,5205
855,855,2024-05-17,2024-05-18,9684
856,856,2024-06-18,2024-06-19,5576
857,857,2024-07-19,2024-07-20,851
858,858,2024-08-20,2024-08-21,9143
859,859,2024-09-21,2024-09-22,4674
860,860,2024-10-22,2024-10-23,1049
861,861,2024-11-23,2024-11-24,1084
862,862,2024-12-24,2024-12-25,8281
863,863,2024-01-25,2024-01-26,3419
864,864,2024-02-26,2024-02-27,2288
865,865,2024-03-27,2024-03-28,4294
866,866,2024-04-28,2024-04-01,5367
867,867,2024-05-01,2024-05-02,2704
868,868,2024-06-02,2024-06-03,7801
869,869,2024-07-03,2024-07-04,2498
870,870,2024-08-04,2024-08-05,4744
871,871,2024-09-05,2024-09-06,3638
872,872,2024-10-06,2024-10-07,5359
873,873,2024-11-07,2024-11-08,761
874,874,2024-12-08,2024-12-09,2047
875,875,2024-01-09,2024-01-10,8736
876,876,2024-02-10,2024-02-11,8798
877,877,2024-03-11,2024-03-12,8516
878,878,2024-04-12,2024-04-13,630
879,879,2024-05-13,2024-05-14,7711
880,880,2024-06-14,2024-06-15,3031
881,881,2024-07-15,2024-07-16,6064
882,882,2024-08-16,2024-08-17,4476
883,883,2024-09-17,2024-09-18,1117
884,884,2024-10-18,2024-10-19,4273
885,885,2024-11-19,2024-11-20,6333
886,886,2024-12-20,2024-12-21,9911
887,887,2024-01-21,2024-01-22,5644
888,888,2024-02-22,2024-02-23,5855
889,889,2024-03-23,2024-03-24,8567
890,890,2024-04-24,2024-04-25,6577
891,891,2024-05-25,2024-05-26,3114
892,892,2024-06-26,2024-06-27,4727
893,893,2024-07-27,2024-07-28,7177
894,894,2024-08-28,2024-08-01,7696
895,895,2024-09-01,2024-09-02,6902
896,896,2024-10-02,2024-10-03,7921
897,897,2024-11-03,2024-11-04,2478
898,898,2024-12-04,2024-12-05,3059
899,899,2024-01-05,2024-01-06,1518
900,900,2024-02-06,2024-02-07,3654
901,901,2024-03-07,2024-03-08,7097
902,902,2024-04-08,2024-04-09,7450
903,903,2024-05-09,2024-05-10,4355
904,904,2024-06-10,2024-06-11,6420
905,905,2024-07-11,2024-07-12,8854
906,906,2024-08-12,2024-08-13,6955
907,907,2024-09-13,2024-09-14,6283
908,908,2024-10-14,2024-10-15,3529
909,909,2024-11-15,2024-11-16,594
910,910,2024-12-16,2024-12-17,4074
911,911,2024-01-17,2024-01-18,3431
912,912,2024-02-18,2024-02-19,5723
913,913,2024-03-19,2024-03-20,7483
914,914,2024-04-20,2024-04-21,8423
915,915,2024-05-21,2024-05-22,7177
916,916,2024-06-22,2024-06-23,5764
917,917,2024-07-23,2024-07-24,3348
918,918,2024-08-24,2024-08-25,8930
919,919,2024-09-25,2024-09-26,6006
920,920,2024-10-26,2024-10-27,4169
921,921,2024-11-27,2024-11-28,6201
922,922,2024-12-28,2024-12-01,4540
923,923,2024-01-01,2024-01-02,7980
924,924,2024-02-02,2024-02-03,792
925,925,2024-03-03,2024-03-04,8782
926,926,2024-04-04,2024-04-05,7740
927,927,2024-05-05,2024-05-06,6341
928,928,2024-06-06,2024-06-07,7971
929,929,2024-07-07,2024-07-08,7168
930,930,2024-08-08,2024-08-09,2100
931,931,2024-09-09,2024-09-10,6828
932,932,2024-10-10,2024-10-11,9806
933,933,2024-11-11,2024-11-12,780
934,934,2024-12-12,2024-12-13,4099
935,935,2024-01-13,2024-01-14,8575
936,936,2024-02-14,2024-02-15,8239
937,937,2024-03-15,2024-03-16,6998
938,938,2024-04-16,2024-04-17,3968
939,939,2024-05-17,2024-05-18,2101
940,940,2024-06-18,2024-06-19,2917
941,941,2024-07-19,2024-07-20,8509
942,942,2024-08-20,2024-08-21,5140
943,943,2024-09-21,2024-09-22,1418
944,944,2024-10-22,2024-10-23,2137
945,945,2024-11-23,2024-11-24,9572
946,946,2024-12-24,2024-12-25,6595
947,947,2024-01-25,2024-01-26,6389
948,948,2024-02-26,2024-02-27,1654
949,949,2024-03-27,2024-03-28,7747
950,950,2024-04-28,2024-04-01,2722
951,951,2024-05-01,2024-05-02,6109
952,952,2024-06-02,2024-06-03,3235
953,953,2024-07-03,2024-07-04,2855
954,954,2024-08-04,2024-08-05,6277
955,955,2024-09-05,2024-09-06,5712
956,956,2024-10-06,2024-10-07,9506
957,957,2024-11-07,2024-11-08,4662
958,958,2024-12-08,2024-12-09,9643
959,959,2024-01-09,2024-01-10,773
960,960,2024-02-10,2024-02-11,2450
961,961,2024-03-11,2024-03-12,2685
962,962,2024-04-12,2024-04-13,1663
963,963,2024-05-13,2024-05-14,1794
964,964,2024-06-14,2024-06-15,8727
965,965,2024-07-15,2024-07-16,4209
966,966,2024-08-16,2024-08-17,9625
967,967,2024-09-17,2024-09-18,2084
968,968,2024-10-18,2024-10-19,3153
969,969,2024-11-19,2024-11-20,8973
970,970,2024-12-20,2024-12-21,5005
971,971,2024-01-21,2024-01-22,1844
972,972,2024-02-22,2024-02-23,3427
973,973,2024-03-23,2024-03-24,7211
974,974,2024-04-24,2024-04-25,3784
975,975,2024-05-25,2024-05-26,9538
976,976,2024-06-26,2024-06-27,6431
977,977,2024-07-27,2024-07-28,9508
978,978,2024-08-28,2024-08-01,4362
979,979,2024-09-01,2024-09-02,2440
980,980,2024-10-02,2024-10-03,4648
981,981,2024-11-03,2024-11-04,6569
982,982,2024-12-04,2024-12-05,5810
983,983,2024-01-05,2024-01-06,6543
984,984,2024-02-06,2024-02-07,8004
985,985,2024-03-07,2024-03-08,3638
986,986,2024-04-08,2024-04-09,7780
987,987,2024-05-09,2024-05-10,8909
988,988,2024-06-10,2024-06-11,845
989,989,2024-07-11,2024-07-12,3626
990,990,2024-08-12,2024-08-13,3130
991,991,2024-09-13,2024-09-14,8110
992,992,2024-10-14,2024-10-15,7511
993,993,2024-11-15,2024-11-16,2442
994,994,2024-12-16,2024-12-17,2437
995,995,2024-01-17,2024-01-18,2409
996,996,2024-02-18,2024-02-19,1516
997,997,2024-03-19,2024-03-20,8895
998,998,2024-04-20,2024-04-21,5927
999,999,2024-05-21,2024-05-22,6458
1000,1000,2024-06-22,2024-06-23,708
1001,1001,2024-07-23,2024-07-24,9293
1002,1002,2024-08-24,2024-08-25,6970
1003,1003,2024-09-25,2024-09-26,8793
1004,1004,2024-10-26,2024-10-27,1610
1005,1005,2024-11-27,2024-11-28,5985
1006,1006,2024-12-28,2024-12-01,5764
1007,1007,2024-01-01,2024-01-02,3287
1008,1008,2024-02-02,2024-02-03,4727
1009,1009,2024-03-03,2024-03-04,3701
1010,1010,2024-04-04,2024-04-05,6821
1011,1011,2024-05-05,2024-05-06,2762
1012,1012,2024-06-06,2024-06-07,4499
1013,1013,2024-07-07,2024-07-08,8123
1014,1014,2024-08-08,2024-08-09,2355
1015,1015,2024-09-09,2024-09-10,2562
1016,1016,2024-10-10,2024-10-11,2484
1017,1017,2024-11-11,2024-11-12,3032
1018,1018,2024-12-12,2024-12-13,4227
1019,1019,2024-01-13,2024-01-14,2182
1020,1020,2024-02-14,2024-02-15,5008
1021,1021,2024-03-15,2024-03-16,6595
1022,1022,2024-04-16,2024-04-17,8354
1023,1023,2024-05-17,2024-05-18,6692
1024,1024,2024-06-18,2024-06-19,3612
1025,1025,2024-07-19,2024-07-20,2889
1026,1026,2024-08-20,2024-08-21,9263
1027,1027,2024-09-21,2024-09-22,4382
1028,1028,2024-10-22,2024-10-23,1658
1029,1029,2024-11-23,2024-11-24,1961
1030,1030,2024-12-24,2024-12-25,6179
1031,1031,2024-01-25,2024-01-26,5001
1032,1032,2024-02-26,2024-02-27,9955
1033,1033,2024-03-27,2024-03-28,8056
1034,1034,2024-04-28,2024-04-01,6594
1035,1035,2024-05-01,2024-05-02,4093
1036,1036,2024-06-02,2024-06-03,1097
1037,1037,2024-07-03,2024-07-04,6987
1038,1038,2024-08-04,2024-08-05,4757
1039,1039,2024-09-05,2024-09-06,8968
1040,1040,2024-10-06,2024-10-07,3852
1041,1041,2024-11-07,2024-11-08,2398
1042,1042,2024-12-08,2024-12-09,4187
1043,1043,2024-01-09,2024-01-10,7376
1044,1044,2024-02-10,2024-02-11,586
1045,1045,2024-03-11,2024-03-12,3556
1046,1046,2024-04-12,2024-04-13,5216
1047,1047,2024-05-13,2024-05-14,3791
1048,1048,2024-06-14,2024-06-15,7822
1049,1049,2024-07-15,2024-07-16,8922
1050,1050,2024-08-16,2024-08-17,9947
1051,1051,2024-09-17,2024-09-18,8916
1052,1052,2024-10-18,2024-10-19,4252
1053,1053,2024-11-19,2024-11-20,6834
1054,1054,2024-12-20,2024-12-21,5597
1055,1055,2024-01-21,2024-01-22,1607
1056,1056,2024-02-22,2024-02-23,8115
1057,1057,2024-03-23,2024-03-24,1278
1058,1058,2024-04-24,2024-04-25,6592
1059,1059,2024-05-25,2024-05-26,8599
1060,1060,2024-06-26,2024-06-27,5616
1061,1061,2024-07-27,2024-07-28,1636
1062,1062,2024-08-28,2024-08-01,6623
1063,1063,2024-09-01,2024-09-02,2868
1064,1064,2024-10-02,2024-10-03,3862
1065,1065,2024-11-03,2024-11-04,6084
1066,1066,2024-12-04,2024-12-05,9776
1067,1067,2024-01-05,2024-01-06,774
1068,1068,2024-02-06,2024-02-07,9254
1069,1069,2024-03-07,2024-03-08,7592
1070,1070,2024-04-08,2024-04-09,520
1071,1071,2024-05-09,2024-05-10,9015
1072,1072,2024-06-10,2024-06-11,8488
1073,1073,2024-07-11,2024-07-12,7450
1074,1074,2024-08-12,2024-08-13,5660
1075,1075,2024-09-13,2024-09-14,5987
1076,1076,2024-10-14,2024-10-15,1548
1077,1077,2024-11-15,2024-11-16,2390
1078,1078,2024-12-16,2024-12-17,6967
1079,1079,2024-01-17,2024-01-18,3620
1080,1080,2024-02-18,2024-02-19,9079
1081,1081,2024-03-19,2024-03-20,8324
1082,1082,2024-04-20,2024-04-21,4317
1083,1083,2024-05-21,2024-05-22,1271
1084,1084,2024-06-22,2024-06-23,6198
1085,1085,2024-07-23,2024-07-24,2536
1086,1086,2024-08-24,2024-08-25,4776
1087,1087,2024-09-25,2024-09-26,5712
1088,1088,2024-10-26,2024-10-27,4628
1089,1089,2024-11-27,2024-11-28,1426
1090,1090,2024-12-28,2024-12-01,3622
1091,1091,2024-01-01,2024-01-02,4307
1092,1092,2024-02-02,2024-02-03,6659
1093,1093,2024-03-03,2024-03-04,3954
1094,1094,2024-04-04,2024-04-05,1908
1095,1095,2024-05-05,2024-05-06,2368
1096,1096,2024-06-06,2024-06-07,1496
1097,1097,2024-07-07,2024-07-08,5670
1098,1098,2024-08-08,2024-08-09,2947
1099,1099,2024-09-09,2024-09-10,8081
1100,1100,2024-10-10,2024-10-11,5016
1101,1101,2024-11-11,2024-11-12,3859
1102,1102,2024-12-12,2024-12-13,965
1103,1103,2024-01-13,2024-01-14,1734
1104,1104,2024-02-14,2024-02-15,2809
1105,1105,2024-03-15,2024-03-16,4457
1106,1106,2024-04-16,2024-04-17,2154
1107,1107,2024-05-17,2024-05-18,3902
1108,1108,2024-06-18,2024-06-19,6670
1109,1109,2024-07-19,2024-07-20,2745
1110,1110,2024-08-20,2024-08-21,7188
1111,1111,2024-09-21,2024-09-22,7167
1112,1112,2024-10-22,2024-10-23,5411
1113,1113,2024-11-23,2024-11-24,8309
1114,1114,2024-12-24,2024-12-25,4964
1115,1115,2024-01-25,2024-01-26,5915
1116,1116,2024-02-26,2024-02-27,4911
1117,1117,2024-03-27,2024-03-28,1715
1118,1118,2024-04-28,2024-04-01,8732
1119,1119,2024-05-01,2024-05-02,663
1120,1120,2024-06-02,2024-06-03,9976
1121,1121,2024-07-03,2024-07-04,8667
1122,1122,2024-08-04,2024-08-05,5812
1123,1123,2024-09-05,2024-09-06,6621
1124,1124,2024-10-06,2024-10-07,3236
1125,1125,2024-11-07,2024-11-08,2244
1126,1126,2024-12-08,2024-12-09,6761
1127,1127,2024-01-09,2024-01-10,6878
1128,1128,2024-02-10,2024-02-11,9801
1129,1129,2024-03-11,2024-03-12,8812
1130,1130,2024-04-12,2024-04-13,5465
1131,1131,2024-05-13,2024-05-14,648
1132,1132,2024-06-14,2024-06-15,6106
1133,1133,2024-07-15,2024-07-16,791
1134,1134,2024-08-16,2024-08-17,4934
1135,1135,2024-09-17,2024-09-18,1567
1136,1136,2024-10-18,2024-10-19,4595
1137,1137,2024-11-19,2024-11-20,8888
1138,1138,2024-12-20,2024-12-21,3416
1139,1139,2024-01-21,2024-01-22,3558
1140,1140,2024-02-22,2024-02-23,7373
1141,1141,2024-03-23,2024-03-24,3605
1142,1142,2024-04-24,2024-04-25,8500
1143,1143,2024-05-25,2024-05-26,1486
1144,1144,2024-06-26,2024-06-27,5934
1145,1145,2024-07-27,2024-07-28,1509
1146,1146,2024-08-28,2024-08-01,3068
1147,1147,2024-09-01,2024-09-02,9420
1148,1148,2024-10-02,2024-10-03,9606
1149,1149,2024-11-03,2024-11-04,2776
1150,1150,2024-12-04,2024-12-05,3938
1151,1151,2024-01-05,2024-01-06,6840
1152,1152,2024-02-06,2024-02-07,3858
1153,1153,2024-03-07,2024-03-08,8143
1154,1154,2024-04-08,2024-04-09,4348
1155,1155,2024-05-09,2024-05-10,6078
1156,1156,2024-06-10,2024-06-11,2074
1157,1157,2024-07-11,2024-07-12,4588
1158,1158,2024-08-12,2024-08-13,4460
1159,1159,2024-09-13,2024-09-14,2524
1160,1160,2024-10-14,2024-10-15,8568
1161,1161,2024-11-15,2024-11-16,662
1162,1162,2024-12-16,2024-12-17,1227
1163,1163,2024-01-17,2024-01-18,6565
1164,1164,2024-02-18,2024-02-19,2977
1165,1165,2024-03-19,2024-03-20,2478
1166,1166,2024-04-20,2024-04-21,1352
1167,1167,2024-05-21,2024-05-22,2320
1168,1168,2024-06-22,2024-06-23,8473
1169,1169,2024-07-23,2024-07-24,1547
1170,1170,2024-08-24,2024-08-25,5993
1171,1171,2024-09-25,2024-09-26,3962
1172,1172,2024-10-26,2024-10-27,9191
1173,1173,2024-11-27,2024-11-28,8006
1174,1174,2024-12-28,2024-12-01,2722
1175,1175,2024-01-01,2024-01-02,2666
1176,1176,2024-02-02,2024-02-03,5561
1177,1177,2024-03-03,2024-03-04,3168
1178,1178,2024-04-04,2024-04-05,1000
1179,1179,2024-05-05,2024-05-06,3583
1180,1180,2024-06-06,2024-06-07,6719
1181,1181,2024-07-07,2024-07-08,5710
1182,1182,2024-08-08,2024-08-09,9078
1183,1183,2024-09-09,2024-09-10,5964
1184,1184,2024-10-10,2024-10-11,7074
1185,1185,2024-11-11,2024-11-12,2209
1186,1186,2024-12-12,2024-12-13,8788
1187,1187,2024-01-13,2024-01-14,6342
1188,1188,2024-02-14,2024-02-15,9842
1189,1189,2024-03-15,2024-03-16,6517
1190,1190,2024-04-16,2024-04-17,697
1191,1191,2024-05-17,2024-05-18,9097
1192,1192,2024-06-18,2024-06-19,3982
1193,1193,2024-07-19,2024-07-20,3028
1194,1194,2024-08-20,2024-08-21,4913
1195,1195,2024-09-21,2024-09-22,1564
1196,1196,2024-10-22,2024-10-23,8704
1197,1197,2024-11-23,2024-11-24,1962
1198,1198,2024-12-24,2024-12-25,1573
1199,1199,2024-01-25,2024-01-26,6900
1200,1200,2024-02-26,2024-02-27,3449
1201,1201,2024-03-27,2024-03-28,4921
1202,1202,2024-04-28,2024-04-01,3114
1203,1203,2024-05-01,2024-05-02,5025
1204,1204,2024-06-02,2024-06-03,9407
1205,1205,2024-07-03,2024-07-04,5798
1206,1206,2024-08-04,2024-08-05,9889
1207,1207,2024-09-05,2024-09-06,5529
1208,1208,2024-10-06,2024-10-07,4714
1209,1209,2024-11-07,2024-11-08,2232
1210,1210,2024-12-08,2024-12-09,4470
1211,1211,2024-01-09,2024-01-10,8150
1212,1212,2024-02-10,2024-02-11,1431
1213,1213,2024-03-11,2024-03-12,1995
1214,1214,2024-04-12,2024-04-13,8348
1215,1215,2024-05-13,2024-05-14,3884
1216,1216,2024-06-14,2024-06-15,2274
1217,1217,2024-07-15,2024-07-16,7630
1218,1218,2024-08-16,2024-08-17,4092
1219,1219,2024-09-17,2024-09-18,7417
1220,1220,2024-10-18,2024-10-19,8131
1221,1221,2024-11-19,2024-11-20,1162
1222,1222,2024-12-20,2024-12-21,5050
1223,1223,2024-01-21,2024-01-22,9631
1224,1224,2024-02-22,2024-02-23,1009
1225,1225,2024-03-23,2024-03-24,7599
1226,1226,2024-04-24,2024-04-25,5200
1227,1227,2024-05-25,2024-05-26,5871
1228,1228,2024-06-26,2024-06-27,7277
1229,1229,2024-07-27,2024-07-28,3239
1230,1230,2024-08-28,2024-08-01,9116
1231,1231,2024-09-01,2024-09-02,4898
1232,1232,2024-10-02,2024-10-03,8975
1233,1233,2024-11-03,2024-11-04,8507
1234,1234,2024-12-04,2024-12-05,6447
1235,1235,2024-01-05,2024-01-06,617
1236,1236,2024-02-06,2024-02-07,9553
1237,1237,2024-03-07,2024-03-08,3362
1238,1238,2024-04-08,2024-04-09,3053
1239,1239,2024-05-09,2024-05-10,7154
1240,1240,2024-06-10,2024-06-11,9305
1241,1241,2024-07-11,2024-07-12,9668
1242,1242,2024-08-12,2024-08-13,5185
1243,1243,2024-09-13,2024-09-14,3090
1244,1244,2024-10-14,2024-10-15,3741
1245,1245,2024-11-15,2024-11-16,3661
1246,1246,2024-12-16,2024-12-17,763
1247,1247,2024-01-17,2024-01-18,9107
1248,1248,2024-02-18,2024-02-19,8395
1249,1249,2024-03-19,2024-03-20,6893
1250,1250,2024-04-20,2024-04-21,1208
1251,1251,2024-05-21,2024-05-22,6611
1252,1252,2024-06-22,2024-06-23,4238
1253,1253,2024-07-23,2024-07-24,3163
1254,1254,2024-08-24,2024-08-25,7662
1255,1255,2024-09-25,2024-09-26,3947
1256,1256,2024-10-26,2024-10-27,8709
1257,1257,2024-11-27,2024-11-28,2300
1258,1258,2024-12-28,2024-12-01,2591
1259,1259,2024-01-01,2024-01-02,8945
1260,1260,2024-02-02,2024-02-03,4859
1261,1261,2024-03-03,2024-03-04,3991
1262,1262,2024-04-04,2024-04-05,9829
1263,1263,2024-05-05,2024-05-06,7523
1264,1264,2024-06-06,2024-06-07,8812
1265,1265,2024-07-07,2024-07-08,1068
1266,1266,2024-08-08,2024-08-09,7077
1267,1267,2024-09-09,2024-09-10,7307
1268,1268,2024-10-10,2024-10-11,2362
1269,1269,2024-11-11,2024-11-12,3520
1270,1270,2024-12-12,2024-12-13,6043
1271,1271,2024-01-13,2024-01-14,5977
1272,1272,2024-02-14,2024-02-15,1070
1273,1273,2024-03-15,2024-03-16,5624
1274,1274,2024-04-16,2024-04-17,5023
1275,1275,2024-05-17,2024-05-18,1808
1276,1276,2024-06-18,2024-06-19,3332
