GrindingID,G_DatumTijdStart,G_DatumTijdEind,G_Machine,BatchID
387,2024-05-25 11:00:00,2024-05-25 13:51:00,Machine A2,387
388,2024-06-26 12:00:00,2024-06-26 13:26:00,Machine A3,388
389,2024-07-27 13:00:00,2024-07-27 14:52:00,Machine A4,389
390,2024-08-28 14:00:00,2024-08-28 15:57:00,Machine A0,390
391,2024-09-01 15:00:00,2024-09-01 16:17:00,Machine A1,391
392,2024-10-02 08:00:00,2024-10-02 09:24:00,Machine A2,392
393,2024-11-03 09:00:00,2024-11-03 11:18:00,Machine A3,393
394,2024-12-04 10:00:00,2024-12-04 12:34:00,Machine A4,394
395,2024-01-05 11:00:00,2024-01-05 12:22:00,Machine A0,395
396,2024-02-06 12:00:00,2024-02-06 13:46:00,Machine A1,396
397,2024-03-07 13:00:00,2024-03-07 14:11:00,Machine A2,397
398,2024-04-08 14:00:00,2024-04-08 15:03:00,Machine A3,398
399,2024-05-09 15:00:00,2024-05-09 17:01:00,Machine A4,399
400,2024-06-10 08:00:00,2024-06-10 09:53:00,Machine A0,400
401,2024-07-11 09:00:00,2024-07-11 11:29:00,Machine A1,401
402,2024-08-12 10:00:00,2024-08-12 12:35:00,Machine A2,402
403,2024-09-13 11:00:00,2024-09-13 12:40:00,Machine A3,403
404,2024-10-14 12:00:00,2024-10-14 13:58:00,Machine A4,404
405,2024-11-15 13:00:00,2024-11-15 15:33:00,Machine A0,405
406,2024-12-16 14:00:00,2024-12-16 15:57:00,Machine A1,406
407,2024-01-17 15:00:00,2024-01-17 17:52:00,Machine A2,407
408,2024-02-18 08:00:00,2024-02-18 10:33:00,Machine A3,408
409,2024-03-19 09:00:00,2024-03-19 11:02:00,Machine A4,409
410,2024-04-20 10:00:00,2024-04-20 12:54:00,Machine A0,410
411,2024-05-21 11:00:00,2024-05-21 13:33:00,Machine A1,411
412,2024-06-22 12:00:00,2024-06-22 13:42:00,Machine A2,412
413,2024-07-23 13:00:00,2024-07-23 14:58:00,Machine A3,413
414,2024-08-24 14:00:00,2024-08-24 16:37:00,Machine A4,414
415,2024-09-25 15:00:00,2024-09-25 17:43:00,Machine A0,415
416,2024-10-26 08:00:00,2024-10-26 09:45:00,Machine A1,416
417,2024-11-27 09:00:00,2024-11-27 11:10:00,Machine A2,417
418,2024-12-28 10:00:00,2024-12-28 11:26:00,Machine A3,418
419,2024-01-01 11:00:00,2024-01-01 13:12:00,Machine A4,419
420,2024-02-02 12:00:00,2024-02-02 14:05:00,Machine A0,420
421,2024-03-03 13:00:00,2024-03-03 14:43:00,Machine A1,421
422,2024-04-04 14:00:00,2024-04-04 15:44:00,Machine A2,422
423,2024-05-05 15:00:00,2024-05-05 16:42:00,Machine A3,423
424,2024-06-06 08:00:00,2024-06-06 09:22:00,Machine A4,424
425,2024-07-07 09:00:00,2024-07-07 10:53:00,Machine A0,425
426,2024-08-08 10:00:00,2024-08-08 11:45:00,Machine A1,426
427,2024-09-09 11:00:00,2024-09-09 14:00:00,Machine A2,427
428,2024-10-10 12:00:00,2024-10-10 13:07:00,Machine A3,428
429,2024-11-11 13:00:00,2024-11-11 14:27:00,Machine A4,429
430,2024-12-12 14:00:00,2024-12-12 15:52:00,Machine A0,430
431,2024-01-13 15:00:00,2024-01-13 16:23:00,Machine A1,431
432,2024-02-14 08:00:00,2024-02-14 09:23:00,Machine A2,432
433,2024-03-15 09:00:00,2024-03-15 11:41:00,Machine A3,433
434,2024-04-16 10:00:00,2024-04-16 12:40:00,Machine A4,434
435,2024-05-17 11:00:00,2024-05-17 12:39:00,Machine A0,435
436,2024-06-18 12:00:00,2024-06-18 14:33:00,Machine A1,436
437,2024-07-19 13:00:00,2024-07-19 14:55:00,Machine A2,437
438,2024-08-20 14:00:00,2024-08-20 16:47:00,Machine A3,438
439,2024-09-21 15:00:00,2024-09-21 16:54:00,Machine A4,439
440,2024-10-22 08:00:00,2024-10-22 10:45:00,Machine A0,440
441,2024-11-23 09:00:00,2024-11-23 11:01:00,Machine A1,441
442,2024-12-24 10:00:00,2024-12-24 12:04:00,Machine A2,442
443,2024-01-25 11:00:00,2024-01-25 12:13:00,Machine A3,443
444,2024-02-26 12:00:00,2024-02-26 14:59:00,Machine A4,444
445,2024-03-27 13:00:00,2024-03-27 14:05:00,Machine A0,445
446,2024-04-28 14:00:00,2024-04-28 16:56:00,Machine A1,446
447,2024-05-01 15:00:00,2024-05-01 16:15:00,Machine A2,447
448,2024-06-02 08:00:00,2024-06-02 09:24:00,Machine A3,448
449,2024-07-03 09:00:00,2024-07-03 11:07:00,Machine A4,449
450,2024-08-04 10:00:00,2024-08-04 12:20:00,Machine A0,450
451,2024-09-05 11:00:00,2024-09-05 13:01:00,Machine A1,451
452,2024-10-06 12:00:00,2024-10-06 14:52:00,Machine A2,452
453,2024-11-07 13:00:00,2024-11-07 15:38:00,Machine A3,453
454,2024-12-08 14:00:00,2024-12-08 16:21:00,Machine A4,454
455,2024-01-09 15:00:00,2024-01-09 16:03:00,Machine A0,455
456,2024-02-10 08:00:00,2024-02-10 10:13:00,Machine A1,456
457,2024-03-11 09:00:00,2024-03-11 10:20:00,Machine A2,457
458,2024-04-12 10:00:00,2024-04-12 11:28:00,Machine A3,458
459,2024-05-13 11:00:00,2024-05-13 13:15:00,Machine A4,459
460,2024-06-14 12:00:00,2024-06-14 14:42:00,Machine A0,460
461,2024-07-15 13:00:00,2024-07-15 14:04:00,Machine A1,461
462,2024-08-16 14:00:00,2024-08-16 15:01:00,Machine A2,462
463,2024-09-17 15:00:00,2024-09-17 17:18:00,Machine A3,463
464,2024-10-18 08:00:00,2024-10-18 10:49:00,Machine A4,464
465,2024-11-19 09:00:00,2024-11-19 11:49:00,Machine A0,465
466,2024-12-20 10:00:00,2024-12-20 11:04:00,Machine A1,466
467,2024-01-21 11:00:00,2024-01-21 12:45:00,Machine A2,467
468,2024-02-22 12:00:00,2024-02-22 14:04:00,Machine A3,468
469,2024-03-23 13:00:00,2024-03-23 14:08:00,Machine A4,469
470,2024-04-24 14:00:00,2024-04-24 15:15:00,Machine A0,470
471,2024-05-25 15:00:00,2024-05-25 17:18:00,Machine A1,471
472,2024-06-26 08:00:00,2024-06-26 10:32:00,Machine A2,472
473,2024-07-27 09:00:00,2024-07-27 10:16:00,Machine A3,473
474,2024-08-28 10:00:00,2024-08-28 11:54:00,Machine A4,474
475,2024-09-01 11:00:00,2024-09-01 12:24:00,Machine A0,475
476,2024-10-02 12:00:00,2024-10-02 14:04:00,Machine A1,476
477,2024-11-03 13:00:00,2024-11-03 14:04:00,Machine A2,477
478,2024-12-04 14:00:00,2024-12-04 15:12:00,Machine A3,478
479,2024-01-05 15:00:00,2024-01-05 17:46:00,Machine A4,479
480,2024-02-06 08:00:00,2024-02-06 10:20:00,Machine A0,480
481,2024-03-07 09:00:00,2024-03-07 10:16:00,Machine A1,481
482,2024-04-08 10:00:00,2024-04-08 11:23:00,Machine A2,482
483,2024-05-09 11:00:00,2024-05-09 12:14:00,Machine A3,483
484,2024-06-10 12:00:00,2024-06-10 13:05:00,Machine A4,484
485,2024-07-11 13:00:00,2024-07-11 15:52:00,Machine A0,485
486,2024-08-12 14:00:00,2024-08-12 15:53:00,Machine A1,486
487,2024-09-13 15:00:00,2024-09-13 17:43:00,Machine A2,487
488,2024-10-14 08:00:00,2024-10-14 09:19:00,Machine A3,488
489,2024-11-15 09:00:00,2024-11-15 11:32:00,Machine A4,489
490,2024-12-16 10:00:00,2024-12-16 12:00:00,Machine A0,490
491,2024-01-17 11:00:00,2024-01-17 12:23:00,Machine A1,491
492,2024-02-18 12:00:00,2024-02-18 14:37:00,Machine A2,492
493,2024-03-19 13:00:00,2024-03-19 15:39:00,Machine A3,493
494,2024-04-20 14:00:00,2024-04-20 16:53:00,Machine A4,494
495,2024-05-21 15:00:00,2024-05-21 17:25:00,Machine A0,495
496,2024-06-22 08:00:00,2024-06-22 09:19:00,Machine A1,496
497,2024-07-23 09:00:00,2024-07-23 11:38:00,Machine A2,497
498,2024-08-24 10:00:00,2024-08-24 11:16:00,Machine A3,498
499,2024-09-25 11:00:00,2024-09-25 13:09:00,Machine A4,499
500,2024-10-26 12:00:00,2024-10-26 13:39:00,Machine A0,500
501,2024-11-27 13:00:00,2024-11-27 14:38:00,Machine A1,501
502,2024-12-28 14:00:00,2024-12-28 16:15:00,Machine A2,502
503,2024-01-01 15:00:00,2024-01-01 17:29:00,Machine A3,503
504,2024-02-02 08:00:00,2024-02-02 09:39:00,Machine A4,504
505,2024-03-03 09:00:00,2024-03-03 11:45:00,Machine A0,505
506,2024-04-04 10:00:00,2024-04-04 12:56:00,Machine A1,506
507,2024-05-05 11:00:00,2024-05-05 13:05:00,Machine A2,507
508,2024-06-06 12:00:00,2024-06-06 13:30:00,Machine A3,508
509,2024-07-07 13:00:00,2024-07-07 14:18:00,Machine A4,509
510,2024-08-08 14:00:00,2024-08-08 16:42:00,Machine A0,510
511,2024-09-09 15:00:00,2024-09-09 17:35:00,Machine A1,511
512,2024-10-10 08:00:00,2024-10-10 09:46:00,Machine A2,512
513,2024-11-11 09:00:00,2024-11-11 10:58:00,Machine A3,513
514,2024-12-12 10:00:00,2024-12-12 11:56:00,Machine A4,514
515,2024-01-13 11:00:00,2024-01-13 12:28:00,Machine A0,515
516,2024-02-14 12:00:00,2024-02-14 13:55:00,Machine A1,516
517,2024-03-15 13:00:00,2024-03-15 14:28:00,Machine A2,517
518,2024-04-16 14:00:00,2024-04-16 17:00:00,Machine A3,518
519,2024-05-17 15:00:00,2024-05-17 17:09:00,Machine A4,519
520,2024-06-18 08:00:00,2024-06-18 10:19:00,Machine A0,520
521,2024-07-19 09:00:00,2024-07-19 10:11:00,Machine A1,521
522,2024-08-20 10:00:00,2024-08-20 12:09:00,Machine A2,522
523,2024-09-21 11:00:00,2024-09-21 12:21:00,Machine A3,523
524,2024-10-22 12:00:00,2024-10-22 13:23:00,Machine A4,524
525,2024-11-23 13:00:00,2024-11-23 15:42:00,Machine A0,525
526,2024-12-24 14:00:00,2024-12-24 15:47:00,Machine A1,526
527,2024-01-25 15:00:00,2024-01-25 16:08:00,Machine A2,527
528,2024-02-26 08:00:00,2024-02-26 09:47:00,Machine A3,528
529,2024-03-27 09:00:00,2024-03-27 10:00:00,Machine A4,529
530,2024-04-28 10:00:00,2024-04-28 11:39:00,Machine A0,530
531,2024-05-01 11:00:00,2024-05-01 13:45:00,Machine A1,531
532,2024-06-02 12:00:00,2024-06-02 13:39:00,Machine A2,532
533,2024-07-03 13:00:00,2024-07-03 15:53:00,Machine A3,533
534,2024-08-04 14:00:00,2024-08-04 16:59:00,Machine A4,534
535,2024-09-05 15:00:00,2024-09-05 16:53:00,Machine A0,535
536,2024-10-06 08:00:00,2024-10-06 10:29:00,Machine A1,536
537,2024-11-07 09:00:00,2024-11-07 10:55:00,Machine A2,537
538,2024-12-08 10:00:00,2024-12-08 11:34:00,Machine A3,538
539,2024-01-09 11:00:00,2024-01-09 12:18:00,Machine A4,539
540,2024-02-10 12:00:00,2024-02-10 13:49:00,Machine A0,540
541,2024-03-11 13:00:00,2024-03-11 14:32:00,Machine A1,541
542,2024-04-12 14:00:00,2024-04-12 15:32:00,Machine A2,542
543,2024-05-13 15:00:00,2024-05-13 16:08:00,Machine A3,543
544,2024-06-14 08:00:00,2024-06-14 09:06:00,Machine A4,544
545,2024-07-15 09:00:00,2024-07-15 10:48:00,Machine A0,545
546,2024-08-16 10:00:00,2024-08-16 11:08:00,Machine A1,546
547,2024-09-17 11:00:00,2024-09-17 12:15:00,Machine A2,547
548,2024-10-18 12:00:00,2024-10-18 13:47:00,Machine A3,548
549,2024-11-19 13:00:00,2024-11-19 15:03:00,Machine A4,549
550,2024-12-20 14:00:00,2024-12-20 15:48:00,Machine A0,550
551,2024-01-21 15:00:00,2024-01-21 17:29:00,Machine A1,551
552,2024-02-22 08:00:00,2024-02-22 10:56:00,Machine A2,552
553,2024-03-23 09:00:00,2024-03-23 11:48:00,Machine A3,553
554,2024-04-24 10:00:00,2024-04-24 11:04:00,Machine A4,554
555,2024-05-25 11:00:00,2024-05-25 12:12:00,Machine A0,555
556,2024-06-26 12:00:00,2024-06-26 14:27:00,Machine A1,556
557,2024-07-27 13:00:00,2024-07-27 15:21:00,Machine A2,557
558,2024-08-28 14:00:00,2024-08-28 15:17:00,Machine A3,558
559,2024-09-01 15:00:00,2024-09-01 17:13:00,Machine A4,559
560,2024-10-02 08:00:00,2024-10-02 09:24:00,Machine A0,560
561,2024-11-03 09:00:00,2024-11-03 10:42:00,Machine A1,561
562,2024-12-04 10:00:00,2024-12-04 11:10:00,Machine A2,562
563,2024-01-05 11:00:00,2024-01-05 14:00:00,Machine A3,563
564,2024-02-06 12:00:00,2024-02-06 13:00:00,Machine A4,564
565,2024-03-07 13:00:00,2024-03-07 14:42:00,Machine A0,565
566,2024-04-08 14:00:00,2024-04-08 16:38:00,Machine A1,566
567,2024-05-09 15:00:00,2024-05-09 16:14:00,Machine A2,567
568,2024-06-10 08:00:00,2024-06-10 09:21:00,Machine A3,568
569,2024-07-11 09:00:00,2024-07-11 11:24:00,Machine A4,569
570,2024-08-12 10:00:00,2024-08-12 12:27:00,Machine A0,570
571,2024-09-13 11:00:00,2024-09-13 13:21:00,Machine A1,571
572,2024-10-14 12:00:00,2024-10-14 14:33:00,Machine A2,572
573,2024-11-15 13:00:00,2024-11-15 15:56:00,Machine A3,573
574,2024-12-16 14:00:00,2024-12-16 16:35:00,Machine A4,574
575,2024-01-17 15:00:00,2024-01-17 16:50:00,Machine A0,575
576,2024-02-18 08:00:00,2024-02-18 10:08:00,Machine A1,576
577,2024-03-19 09:00:00,2024-03-19 10:10:00,Machine A2,577
578,2024-04-20 10:00:00,2024-04-20 11:35:00,Machine A3,578
579,2024-05-21 11:00:00,2024-05-21 13:47:00,Machine A4,579
580,2024-06-22 12:00:00,2024-06-22 15:00:00,Machine A0,580
581,2024-07-23 13:00:00,2024-07-23 15:00:00,Machine A1,581
582,2024-08-24 14:00:00,2024-08-24 15:19:00,Machine A2,582
583,2024-09-25 15:00:00,2024-09-25 17:41:00,Machine A3,583
584,2024-10-26 08:00:00,2024-10-26 09:06:00,Machine A4,584
585,2024-11-27 09:00:00,2024-11-27 10:18:00,Machine A0,585
586,2024-12-28 10:00:00,2024-12-28 11:54:00,Machine A1,586
587,2024-01-01 11:00:00,2024-01-01 12:59:00,Machine A2,587
588,2024-02-02 12:00:00,2024-02-02 13:25:00,Machine A3,588
589,2024-03-03 13:00:00,2024-03-03 15:32:00,Machine A4,589
590,2024-04-04 14:00:00,2024-04-04 16:49:00,Machine A0,590
591,2024-05-05 15:00:00,2024-05-05 16:01:00,Machine A1,591
592,2024-06-06 08:00:00,2024-06-06 09:35:00,Machine A2,592
593,2024-07-07 09:00:00,2024-07-07 11:40:00,Machine A3,593
594,2024-08-08 10:00:00,2024-08-08 11:39:00,Machine A4,594
595,2024-09-09 11:00:00,2024-09-09 12:40:00,Machine A0,595
596,2024-10-10 12:00:00,2024-10-10 14:53:00,Machine A1,596
597,2024-11-11 13:00:00,2024-11-11 15:22:00,Machine A2,597
598,2024-12-12 14:00:00,2024-12-12 15:26:00,Machine A3,598
599,2024-01-13 15:00:00,2024-01-13 17:01:00,Machine A4,599
600,2024-02-14 08:00:00,2024-02-14 10:56:00,Machine A0,600
601,2024-03-15 09:00:00,2024-03-15 10:13:00,Machine A1,601
602,2024-04-16 10:00:00,2024-04-16 12:09:00,Machine A2,602
603,2024-05-17 11:00:00,2024-05-17 12:01:00,Machine A3,603
604,2024-06-18 12:00:00,2024-06-18 13:04:00,Machine A4,604
605,2024-07-19 13:00:00,2024-07-19 15:35:00,Machine A0,605
606,2024-08-20 14:00:00,2024-08-20 16:19:00,Machine A1,606
607,2024-09-21 15:00:00,2024-09-21 16:50:00,Machine A2,607
608,2024-10-22 08:00:00,2024-10-22 10:32:00,Machine A3,608
609,2024-11-23 09:00:00,2024-11-23 10:36:00,Machine A4,609
610,2024-12-24 10:00:00,2024-12-24 12:01:00,Machine A0,610
611,2024-01-25 11:00:00,2024-01-25 12:18:00,Machine A1,611
612,2024-02-26 12:00:00,2024-02-26 14:34:00,Machine A2,612
613,2024-03-27 13:00:00,2024-03-27 15:52:00,Machine A3,613
614,2024-04-28 14:00:00,2024-04-28 15:46:00,Machine A4,614
615,2024-05-01 15:00:00,2024-05-01 16:01:00,Machine A0,615
616,2024-06-02 08:00:00,2024-06-02 09:03:00,Machine A1,616
617,2024-07-03 09:00:00,2024-07-03 10:22:00,Machine A2,617
618,2024-08-04 10:00:00,2024-08-04 11:17:00,Machine A3,618
619,2024-09-05 11:00:00,2024-09-05 13:10:00,Machine A4,619
620,2024-10-06 12:00:00,2024-10-06 13:51:00,Machine A0,620
621,2024-11-07 13:00:00,2024-11-07 14:30:00,Machine A1,621
622,2024-12-08 14:00:00,2024-12-08 15:55:00,Machine A2,622
623,2024-01-09 15:00:00,2024-01-09 17:02:00,Machine A3,623
624,2024-02-10 08:00:00,2024-02-10 10:06:00,Machine A4,624
625,2024-03-11 09:00:00,2024-03-11 10:18:00,Machine A0,625
626,2024-04-12 10:00:00,2024-04-12 11:08:00,Machine A1,626
627,2024-05-13 11:00:00,2024-05-13 13:35:00,Machine A2,627
628,2024-06-14 12:00:00,2024-06-14 13:47:00,Machine A3,628
629,2024-07-15 13:00:00,2024-07-15 14:40:00,Machine A4,629
630,2024-08-16 14:00:00,2024-08-16 15:47:00,Machine A0,630
631,2024-09-17 15:00:00,2024-09-17 17:44:00,Machine A1,631
632,2024-10-18 08:00:00,2024-10-18 10:15:00,Machine A2,632
633,2024-11-19 09:00:00,2024-11-19 11:48:00,Machine A3,633
634,2024-12-20 10:00:00,2024-12-20 11:06:00,Machine A4,634
635,2024-01-21 11:00:00,2024-01-21 13:24:00,Machine A0,635
636,2024-02-22 12:00:00,2024-02-22 13:56:00,Machine A1,636
637,2024-03-23 13:00:00,2024-03-23 15:54:00,Machine A2,637
638,2024-04-24 14:00:00,2024-04-24 15:10:00,Machine A3,638
639,2024-05-25 15:00:00,2024-05-25 16:18:00,Machine A4,639
640,2024-06-26 08:00:00,2024-06-26 10:54:00,Machine A0,640
641,2024-07-27 09:00:00,2024-07-27 11:02:00,Machine A1,641
642,2024-08-28 10:00:00,2024-08-28 11:17:00,Machine A2,642
643,2024-09-01 11:00:00,2024-09-01 12:13:00,Machine A3,643
644,2024-10-02 12:00:00,2024-10-02 14:50:00,Machine A4,644
645,2024-11-03 13:00:00,2024-11-03 14:55:00,Machine A0,645
646,2024-12-04 14:00:00,2024-12-04 15:25:00,Machine A1,646
647,2024-01-05 15:00:00,2024-01-05 16:23:00,Machine A2,647
648,2024-02-06 08:00:00,2024-02-06 09:38:00,Machine A3,648
649,2024-03-07 09:00:00,2024-03-07 11:13:00,Machine A4,649
650,2024-04-08 10:00:00,2024-04-08 11:59:00,Machine A0,650
651,2024-05-09 11:00:00,2024-05-09 12:08:00,Machine A1,651
652,2024-06-10 12:00:00,2024-06-10 13:57:00,Machine A2,652
653,2024-07-11 13:00:00,2024-07-11 14:41:00,Machine A3,653
654,2024-08-12 14:00:00,2024-08-12 16:04:00,Machine A4,654
655,2024-09-13 15:00:00,2024-09-13 17:14:00,Machine A0,655
656,2024-10-14 08:00:00,2024-10-14 09:19:00,Machine A1,656
657,2024-11-15 09:00:00,2024-11-15 11:02:00,Machine A2,657
658,2024-12-16 10:00:00,2024-12-16 12:27:00,Machine A3,658
659,2024-01-17 11:00:00,2024-01-17 13:36:00,Machine A4,659
660,2024-02-18 12:00:00,2024-02-18 13:08:00,Machine A0,660
661,2024-03-19 13:00:00,2024-03-19 14:00:00,Machine A1,661
662,2024-04-20 14:00:00,2024-04-20 16:24:00,Machine A2,662
663,2024-05-21 15:00:00,2024-05-21 16:41:00,Machine A3,663
664,2024-06-22 08:00:00,2024-06-22 10:15:00,Machine A4,664
665,2024-07-23 09:00:00,2024-07-23 10:20:00,Machine A0,665
666,2024-08-24 10:00:00,2024-08-24 11:53:00,Machine A1,666
667,2024-09-25 11:00:00,2024-09-25 12:16:00,Machine A2,667
668,2024-10-26 12:00:00,2024-10-26 13:55:00,Machine A3,668
669,2024-11-27 13:00:00,2024-11-27 14:56:00,Machine A4,669
670,2024-12-28 14:00:00,2024-12-28 16:04:00,Machine A0,670
671,2024-01-01 15:00:00,2024-01-01 16:52:00,Machine A1,671
672,2024-02-02 08:00:00,2024-02-02 09:48:00,Machine A2,672
673,2024-03-03 09:00:00,2024-03-03 10:59:00,Machine A3,673
674,2024-04-04 10:00:00,2024-04-04 12:46:00,Machine A4,674
675,2024-05-05 11:00:00,2024-05-05 13:37:00,Machine A0,675
676,2024-06-06 12:00:00,2024-06-06 14:54:00,Machine A1,676
677,2024-07-07 13:00:00,2024-07-07 15:16:00,Machine A2,677
678,2024-08-08 14:00:00,2024-08-08 16:51:00,Machine A3,678
679,2024-09-09 15:00:00,2024-09-09 17:36:00,Machine A4,679
680,2024-10-10 08:00:00,2024-10-10 09:05:00,Machine A0,680
681,2024-11-11 09:00:00,2024-11-11 10:12:00,Machine A1,681
682,2024-12-12 10:00:00,2024-12-12 12:11:00,Machine A2,682
683,2024-01-13 11:00:00,2024-01-13 12:35:00,Machine A3,683
684,2024-02-14 12:00:00,2024-02-14 13:03:00,Machine A4,684
685,2024-03-15 13:00:00,2024-03-15 14:29:00,Machine A0,685
686,2024-04-16 14:00:00,2024-04-16 16:45:00,Machine A1,686
687,2024-05-17 15:00:00,2024-05-17 17:45:00,Machine A2,687
688,2024-06-18 08:00:00,2024-06-18 09:03:00,Machine A3,688
689,2024-07-19 09:00:00,2024-07-19 11:29:00,Machine A4,689
690,2024-08-20 10:00:00,2024-08-20 11:08:00,Machine A0,690
691,2024-09-21 11:00:00,2024-09-21 12:19:00,Machine A1,691
692,2024-10-22 12:00:00,2024-10-22 14:51:00,Machine A2,692
693,2024-11-23 13:00:00,2024-11-23 14:18:00,Machine A3,693
694,2024-12-24 14:00:00,2024-12-24 16:56:00,Machine A4,694
695,2024-01-25 15:00:00,2024-01-25 16:26:00,Machine A0,695
696,2024-02-26 08:00:00,2024-02-26 10:43:00,Machine A1,696
697,2024-03-27 09:00:00,2024-03-27 10:00:00,Machine A2,697
698,2024-04-28 10:00:00,2024-04-28 11:35:00,Machine A3,698
699,2024-05-01 11:00:00,2024-05-01 12:34:00,Machine A4,699
700,2024-06-02 12:00:00,2024-06-02 13:59:00,Machine A0,700
701,2024-07-03 13:00:00,2024-07-03 14:57:00,Machine A1,701
702,2024-08-04 14:00:00,2024-08-04 16:05:00,Machine A2,702
703,2024-09-05 15:00:00,2024-09-05 16:54:00,Machine A3,703
704,2024-10-06 08:00:00,2024-10-06 09:23:00,Machine A4,704
705,2024-11-07 09:00:00,2024-11-07 10:24:00,Machine A0,705
706,2024-12-08 10:00:00,2024-12-08 12:02:00,Machine A1,706
707,2024-01-09 11:00:00,2024-01-09 13:50:00,Machine A2,707
708,2024-02-10 12:00:00,2024-02-10 14:12:00,Machine A3,708
709,2024-03-11 13:00:00,2024-03-11 14:50:00,Machine A4,709
710,2024-04-12 14:00:00,2024-04-12 16:10:00,Machine A0,710
711,2024-05-13 15:00:00,2024-05-13 17:10:00,Machine A1,711
712,2024-06-14 08:00:00,2024-06-14 10:39:00,Machine A2,712
713,2024-07-15 09:00:00,2024-07-15 10:12:00,Machine A3,713
714,2024-08-16 10:00:00,2024-08-16 11:32:00,Machine A4,714
715,2024-09-17 11:00:00,2024-09-17 12:29:00,Machine A0,715
716,2024-10-18 12:00:00,2024-10-18 14:24:00,Machine A1,716
717,2024-11-19 13:00:00,2024-11-19 15:36:00,Machine A2,717
718,2024-12-20 14:00:00,2024-12-20 16:07:00,Machine A3,718
719,2024-01-21 15:00:00,2024-01-21 17:11:00,Machine A4,719
720,2024-02-22 08:00:00,2024-02-22 10:34:00,Machine A0,720
721,2024-03-23 09:00:00,2024-03-23 11:48:00,Machine A1,721
722,2024-04-24 10:00:00,2024-04-24 11:57:00,Machine A2,722
723,2024-05-25 11:00:00,2024-05-25 12:08:00,Machine A3,723
724,2024-06-26 12:00:00,2024-06-26 14:31:00,Machine A4,724
725,2024-07-27 13:00:00,2024-07-27 14:24:00,Machine A0,725
726,2024-08-28 14:00:00,2024-08-28 16:48:00,Machine A1,726
727,2024-09-01 15:00:00,2024-09-01 16:35:00,Machine A2,727
728,2024-10-02 08:00:00,2024-10-02 09:19:00,Machine A3,728
729,2024-11-03 09:00:00,2024-11-03 10:04:00,Machine A4,729
730,2024-12-04 10:00:00,2024-12-04 12:06:00,Machine A0,730
731,2024-01-05 11:00:00,2024-01-05 12:09:00,Machine A1,731
732,2024-02-06 12:00:00,2024-02-06 14:28:00,Machine A2,732
733,2024-03-07 13:00:00,2024-03-07 14:53:00,Machine A3,733
734,2024-04-08 14:00:00,2024-04-08 15:14:00,Machine A4,734
735,2024-05-09 15:00:00,2024-05-09 16:35:00,Machine A0,735
736,2024-06-10 08:00:00,2024-06-10 10:47:00,Machine A1,736
737,2024-07-11 09:00:00,2024-07-11 11:09:00,Machine A2,737
738,2024-08-12 10:00:00,2024-08-12 12:35:00,Machine A3,738
739,2024-09-13 11:00:00,2024-09-13 13:17:00,Machine A4,739
740,2024-10-14 12:00:00,2024-10-14 14:42:00,Machine A0,740
741,2024-11-15 13:00:00,2024-11-15 15:10:00,Machine A1,741
742,2024-12-16 14:00:00,2024-12-16 16:50:00,Machine A2,742
743,2024-01-17 15:00:00,2024-01-17 17:48:00,Machine A3,743
744,2024-02-18 08:00:00,2024-02-18 10:34:00,Machine A4,744
745,2024-03-19 09:00:00,2024-03-19 11:19:00,Machine A0,745
746,2024-04-20 10:00:00,2024-04-20 11:53:00,Machine A1,746
747,2024-05-21 11:00:00,2024-05-21 12:11:00,Machine A2,747
748,2024-06-22 12:00:00,2024-06-22 14:02:00,Machine A3,748
749,2024-07-23 13:00:00,2024-07-23 14:47:00,Machine A4,749
750,2024-08-24 14:00:00,2024-08-24 16:21:00,Machine A0,750
751,2024-09-25 15:00:00,2024-09-25 16:05:00,Machine A1,751
752,2024-10-26 08:00:00,2024-10-26 09:20:00,Machine A2,752
753,2024-11-27 09:00:00,2024-11-27 10:04:00,Machine A3,753
754,2024-12-28 10:00:00,2024-12-28 11:22:00,Machine A4,754
755,2024-01-01 11:00:00,2024-01-01 12:27:00,Machine A0,755
756,2024-02-02 12:00:00,2024-02-02 14:45:00,Machine A1,756
757,2024-03-03 13:00:00,2024-03-03 14:38:00,Machine A2,757
758,2024-04-04 14:00:00,2024-04-04 15:38:00,Machine A3,758
759,2024-05-05 15:00:00,2024-05-05 17:22:00,Machine A4,759
760,2024-06-06 08:00:00,2024-06-06 09:33:00,Machine A0,760
761,2024-07-07 09:00:00,2024-07-07 11:21:00,Machine A1,761
762,2024-08-08 10:00:00,2024-08-08 11:40:00,Machine A2,762
763,2024-09-09 11:00:00,2024-09-09 12:31:00,Machine A3,763
764,2024-10-10 12:00:00,2024-10-10 14:29:00,Machine A4,764
765,2024-11-11 13:00:00,2024-11-11 15:23:00,Machine A0,765
766,2024-12-12 14:00:00,2024-12-12 16:49:00,Machine A1,766
