FillingID,F_DatumTijdStart,F_DatumTijdEind,F_Machine,BatchID
387,2024-06-26 12:00:00,2024-06-26 14:19:00,Machine B2,387
388,2024-07-27 13:00:00,2024-07-27 15:05:00,Machine B3,388
389,2024-08-28 14:00:00,2024-08-28 15:50:00,Machine B4,389
390,2024-09-01 09:00:00,2024-09-01 11:03:00,Machine B0,390
391,2024-10-02 10:00:00,2024-10-02 12:39:00,Machine B1,391
392,2024-11-03 11:00:00,2024-11-03 13:44:00,Machine B2,392
393,2024-12-04 12:00:00,2024-12-04 14:17:00,Machine B3,393
394,2024-01-05 13:00:00,2024-01-05 14:49:00,Machine B4,394
395,2024-02-06 14:00:00,2024-02-06 15:24:00,Machine B0,395
396,2024-03-07 09:00:00,2024-03-07 10:20:00,Machine B1,396
397,2024-04-08 10:00:00,2024-04-08 11:13:00,Machine B2,397
398,2024-05-09 11:00:00,2024-05-09 13:58:00,Machine B3,398
399,2024-06-10 12:00:00,2024-06-10 14:54:00,Machine B4,399
400,2024-07-11 13:00:00,2024-07-11 14:46:00,Machine B0,400
401,2024-08-12 14:00:00,2024-08-12 16:09:00,Machine B1,401
402,2024-09-13 09:00:00,2024-09-13 10:37:00,Machine B2,402
403,2024-10-14 10:00:00,2024-10-14 12:58:00,Machine B3,403
404,2024-11-15 11:00:00,2024-11-15 13:38:00,Machine B4,404
405,2024-12-16 12:00:00,2024-12-16 14:00:00,Machine B0,405
406,2024-01-17 13:00:00,2024-01-17 15:27:00,Machine B1,406
407,2024-02-18 14:00:00,2024-02-18 16:52:00,Machine B2,407
408,2024-03-19 09:00:00,2024-03-19 11:18:00,Machine B3,408
409,2024-04-20 10:00:00,2024-04-20 11:09:00,Machine B4,409
410,2024-05-21 11:00:00,2024-05-21 12:46:00,Machine B0,410
411,2024-06-22 12:00:00,2024-06-22 13:10:00,Machine B1,411
412,2024-07-23 13:00:00,2024-07-23 14:53:00,Machine B2,412
413,2024-08-24 14:00:00,2024-08-24 16:51:00,Machine B3,413
414,2024-09-25 09:00:00,2024-09-25 11:32:00,Machine B4,414
415,2024-10-26 10:00:00,2024-10-26 12:31:00,Machine B0,415
416,2024-11-27 11:00:00,2024-11-27 12:00:00,Machine B1,416
417,2024-12-28 12:00:00,2024-12-28 14:27:00,Machine B2,417
418,2024-01-01 13:00:00,2024-01-01 15:39:00,Machine B3,418
419,2024-02-02 14:00:00,2024-02-02 16:35:00,Machine B4,419
420,2024-03-03 09:00:00,2024-03-03 10:45:00,Machine B0,420
421,2024-04-04 10:00:00,2024-04-04 12:36:00,Machine B1,421
422,2024-05-05 11:00:00,2024-05-05 12:11:00,Machine B2,422
423,2024-06-06 12:00:00,2024-06-06 14:59:00,Machine B3,423
424,2024-07-07 13:00:00,2024-07-07 14:00:00,Machine B4,424
425,2024-08-08 14:00:00,2024-08-08 15:15:00,Machine B0,425
426,2024-09-09 09:00:00,2024-09-09 10:12:00,Machine B1,426
427,2024-10-10 10:00:00,2024-10-10 11:19:00,Machine B2,427
428,2024-11-11 11:00:00,2024-11-11 13:53:00,Machine B3,428
429,2024-12-12 12:00:00,2024-12-12 13:12:00,Machine B4,429
430,2024-01-13 13:00:00,2024-01-13 14:52:00,Machine B0,430
431,2024-02-14 14:00:00,2024-02-14 16:22:00,Machine B1,431
432,2024-03-15 09:00:00,2024-03-15 11:00:00,Machine B2,432
433,2024-04-16 10:00:00,2024-04-16 11:18:00,Machine B3,433
434,2024-05-17 11:00:00,2024-05-17 13:01:00,Machine B4,434
435,2024-06-18 12:00:00,2024-06-18 14:23:00,Machine B0,435
436,2024-07-19 13:00:00,2024-07-19 14:21:00,Machine B1,436
437,2024-08-20 14:00:00,2024-08-20 16:12:00,Machine B2,437
438,2024-09-21 09:00:00,2024-09-21 10:02:00,Machine B3,438
439,2024-10-22 10:00:00,2024-10-22 11:18:00,Machine B4,439
440,2024-11-23 11:00:00,2024-11-23 13:20:00,Machine B0,440
441,2024-12-24 12:00:00,2024-12-24 14:53:00,Machine B1,441
442,2024-01-25 13:00:00,2024-01-25 14:11:00,Machine B2,442
443,2024-02-26 14:00:00,2024-02-26 15:58:00,Machine B3,443
444,2024-03-27 09:00:00,2024-03-27 10:56:00,Machine B4,444
445,2024-04-28 10:00:00,2024-04-28 12:54:00,Machine B0,445
446,2024-05-01 11:00:00,2024-05-01 13:01:00,Machine B1,446
447,2024-06-02 12:00:00,2024-06-02 13:53:00,Machine B2,447
448,2024-07-03 13:00:00,2024-07-03 15:57:00,Machine B3,448
449,2024-08-04 14:00:00,2024-08-04 15:26:00,Machine B4,449
450,2024-09-05 09:00:00,2024-09-05 10:42:00,Machine B0,450
451,2024-10-06 10:00:00,2024-10-06 11:35:00,Machine B1,451
452,2024-11-07 11:00:00,2024-11-07 13:10:00,Machine B2,452
453,2024-12-08 12:00:00,2024-12-08 14:48:00,Machine B3,453
454,2024-01-09 13:00:00,2024-01-09 14:39:00,Machine B4,454
455,2024-02-10 14:00:00,2024-02-10 16:34:00,Machine B0,455
456,2024-03-11 09:00:00,2024-03-11 10:28:00,Machine B1,456
457,2024-04-12 10:00:00,2024-04-12 12:25:00,Machine B2,457
458,2024-05-13 11:00:00,2024-05-13 13:42:00,Machine B3,458
459,2024-06-14 12:00:00,2024-06-14 13:41:00,Machine B4,459
460,2024-07-15 13:00:00,2024-07-15 14:17:00,Machine B0,460
461,2024-08-16 14:00:00,2024-08-16 15:26:00,Machine B1,461
462,2024-09-17 09:00:00,2024-09-17 10:06:00,Machine B2,462
463,2024-10-18 10:00:00,2024-10-18 11:18:00,Machine B3,463
464,2024-11-19 11:00:00,2024-11-19 12:02:00,Machine B4,464
465,2024-12-20 12:00:00,2024-12-20 13:57:00,Machine B0,465
466,2024-01-21 13:00:00,2024-01-21 14:41:00,Machine B1,466
467,2024-02-22 14:00:00,2024-02-22 15:23:00,Machine B2,467
468,2024-03-23 09:00:00,2024-03-23 10:16:00,Machine B3,468
469,2024-04-24 10:00:00,2024-04-24 11:19:00,Machine B4,469
470,2024-05-25 11:00:00,2024-05-25 12:23:00,Machine B0,470
471,2024-06-26 12:00:00,2024-06-26 13:29:00,Machine B1,471
472,2024-07-27 13:00:00,2024-07-27 15:32:00,Machine B2,472
473,2024-08-28 14:00:00,2024-08-28 15:00:00,Machine B3,473
474,2024-09-01 09:00:00,2024-09-01 11:23:00,Machine B4,474
475,2024-10-02 10:00:00,2024-10-02 12:53:00,Machine B0,475
476,2024-11-03 11:00:00,2024-11-03 12:15:00,Machine B1,476
477,2024-12-04 12:00:00,2024-12-04 13:33:00,Machine B2,477
478,2024-01-05 13:00:00,2024-01-05 14:17:00,Machine B3,478
479,2024-02-06 14:00:00,2024-02-06 15:52:00,Machine B4,479
480,2024-03-07 09:00:00,2024-03-07 11:29:00,Machine B0,480
481,2024-04-08 10:00:00,2024-04-08 11:46:00,Machine B1,481
482,2024-05-09 11:00:00,2024-05-09 13:44:00,Machine B2,482
483,2024-06-10 12:00:00,2024-06-10 14:18:00,Machine B3,483
484,2024-07-11 13:00:00,2024-07-11 15:07:00,Machine B4,484
485,2024-08-12 14:00:00,2024-08-12 16:38:00,Machine B0,485
486,2024-09-13 09:00:00,2024-09-13 10:14:00,Machine B1,486
487,2024-10-14 10:00:00,2024-10-14 11:17:00,Machine B2,487
488,2024-11-15 11:00:00,2024-11-15 12:22:00,Machine B3,488
489,2024-12-16 12:00:00,2024-12-16 13:22:00,Machine B4,489
490,2024-01-17 13:00:00,2024-01-17 15:43:00,Machine B0,490
491,2024-02-18 14:00:00,2024-02-18 15:55:00,Machine B1,491
492,2024-03-19 09:00:00,2024-03-19 10:35:00,Machine B2,492
493,2024-04-20 10:00:00,2024-04-20 11:32:00,Machine B3,493
494,2024-05-21 11:00:00,2024-05-21 13:19:00,Machine B4,494
495,2024-06-22 12:00:00,2024-06-22 13:05:00,Machine B0,495
496,2024-07-23 13:00:00,2024-07-23 15:50:00,Machine B1,496
497,2024-08-24 14:00:00,2024-08-24 15:44:00,Machine B2,497
498,2024-09-25 09:00:00,2024-09-25 11:20:00,Machine B3,498
499,2024-10-26 10:00:00,2024-10-26 11:36:00,Machine B4,499
500,2024-11-27 11:00:00,2024-11-27 12:15:00,Machine B0,500
501,2024-12-28 12:00:00,2024-12-28 13:33:00,Machine B1,501
502,2024-01-01 13:00:00,2024-01-01 14:59:00,Machine B2,502
503,2024-02-02 14:00:00,2024-02-02 16:56:00,Machine B3,503
504,2024-03-03 09:00:00,2024-03-03 11:56:00,Machine B4,504
505,2024-04-04 10:00:00,2024-04-04 11:24:00,Machine B0,505
506,2024-05-05 11:00:00,2024-05-05 13:28:00,Machine B1,506
507,2024-06-06 12:00:00,2024-06-06 14:55:00,Machine B2,507
508,2024-07-07 13:00:00,2024-07-07 14:26:00,Machine B3,508
509,2024-08-08 14:00:00,2024-08-08 16:27:00,Machine B4,509
510,2024-09-09 09:00:00,2024-09-09 11:58:00,Machine B0,510
511,2024-10-10 10:00:00,2024-10-10 12:46:00,Machine B1,511
512,2024-11-11 11:00:00,2024-11-11 12:35:00,Machine B2,512
513,2024-12-12 12:00:00,2024-12-12 13:31:00,Machine B3,513
514,2024-01-13 13:00:00,2024-01-13 15:45:00,Machine B4,514
515,2024-02-14 14:00:00,2024-02-14 15:18:00,Machine B0,515
516,2024-03-15 09:00:00,2024-03-15 11:46:00,Machine B1,516
517,2024-04-16 10:00:00,2024-04-16 11:43:00,Machine B2,517
518,2024-05-17 11:00:00,2024-05-17 12:22:00,Machine B3,518
519,2024-06-18 12:00:00,2024-06-18 14:31:00,Machine B4,519
520,2024-07-19 13:00:00,2024-07-19 15:57:00,Machine B0,520
521,2024-08-20 14:00:00,2024-08-20 15:44:00,Machine B1,521
522,2024-09-21 09:00:00,2024-09-21 11:11:00,Machine B2,522
523,2024-10-22 10:00:00,2024-10-22 11:02:00,Machine B3,523
524,2024-11-23 11:00:00,2024-11-23 13:30:00,Machine B4,524
525,2024-12-24 12:00:00,2024-12-24 13:01:00,Machine B0,525
526,2024-01-25 13:00:00,2024-01-25 15:14:00,Machine B1,526
527,2024-02-26 14:00:00,2024-02-26 15:59:00,Machine B2,527
528,2024-03-27 09:00:00,2024-03-27 10:06:00,Machine B3,528
529,2024-04-28 10:00:00,2024-04-28 12:09:00,Machine B4,529
530,2024-05-01 11:00:00,2024-05-01 12:22:00,Machine B0,530
531,2024-06-02 12:00:00,2024-06-02 14:17:00,Machine B1,531
532,2024-07-03 13:00:00,2024-07-03 14:59:00,Machine B2,532
533,2024-08-04 14:00:00,2024-08-04 15:04:00,Machine B3,533
534,2024-09-05 09:00:00,2024-09-05 11:06:00,Machine B4,534
535,2024-10-06 10:00:00,2024-10-06 11:00:00,Machine B0,535
536,2024-11-07 11:00:00,2024-11-07 12:03:00,Machine B1,536
537,2024-12-08 12:00:00,2024-12-08 14:41:00,Machine B2,537
538,2024-01-09 13:00:00,2024-01-09 15:48:00,Machine B3,538
539,2024-02-10 14:00:00,2024-02-10 15:00:00,Machine B4,539
540,2024-03-11 09:00:00,2024-03-11 10:36:00,Machine B0,540
541,2024-04-12 10:00:00,2024-04-12 12:52:00,Machine B1,541
542,2024-05-13 11:00:00,2024-05-13 13:46:00,Machine B2,542
543,2024-06-14 12:00:00,2024-06-14 13:02:00,Machine B3,543
544,2024-07-15 13:00:00,2024-07-15 15:38:00,Machine B4,544
545,2024-08-16 14:00:00,2024-08-16 15:51:00,Machine B0,545
546,2024-09-17 09:00:00,2024-09-17 11:47:00,Machine B1,546
547,2024-10-18 10:00:00,2024-10-18 11:14:00,Machine B2,547
548,2024-11-19 11:00:00,2024-11-19 12:37:00,Machine B3,548
549,2024-12-20 12:00:00,2024-12-20 14:13:00,Machine B4,549
550,2024-01-21 13:00:00,2024-01-21 15:07:00,Machine B0,550
551,2024-02-22 14:00:00,2024-02-22 16:40:00,Machine B1,551
552,2024-03-23 09:00:00,2024-03-23 11:06:00,Machine B2,552
553,2024-04-24 10:00:00,2024-04-24 12:07:00,Machine B3,553
554,2024-05-25 11:00:00,2024-05-25 13:24:00,Machine B4,554
555,2024-06-26 12:00:00,2024-06-26 13:03:00,Machine B0,555
556,2024-07-27 13:00:00,2024-07-27 14:32:00,Machine B1,556
557,2024-08-28 14:00:00,2024-08-28 16:39:00,Machine B2,557
558,2024-09-01 09:00:00,2024-09-01 11:05:00,Machine B3,558
559,2024-10-02 10:00:00,2024-10-02 11:21:00,Machine B4,559
560,2024-11-03 11:00:00,2024-11-03 14:00:00,Machine B0,560
561,2024-12-04 12:00:00,2024-12-04 13:35:00,Machine B1,561
562,2024-01-05 13:00:00,2024-01-05 15:25:00,Machine B2,562
563,2024-02-06 14:00:00,2024-02-06 15:46:00,Machine B3,563
564,2024-03-07 09:00:00,2024-03-07 10:23:00,Machine B4,564
565,2024-04-08 10:00:00,2024-04-08 12:25:00,Machine B0,565
566,2024-05-09 11:00:00,2024-05-09 13:53:00,Machine B1,566
567,2024-06-10 12:00:00,2024-06-10 14:45:00,Machine B2,567
568,2024-07-11 13:00:00,2024-07-11 14:13:00,Machine B3,568
569,2024-08-12 14:00:00,2024-08-12 15:51:00,Machine B4,569
570,2024-09-13 09:00:00,2024-09-13 11:20:00,Machine B0,570
571,2024-10-14 10:00:00,2024-10-14 12:36:00,Machine B1,571
572,2024-11-15 11:00:00,2024-11-15 13:48:00,Machine B2,572
573,2024-12-16 12:00:00,2024-12-16 13:22:00,Machine B3,573
574,2024-01-17 13:00:00,2024-01-17 15:33:00,Machine B4,574
575,2024-02-18 14:00:00,2024-02-18 16:39:00,Machine B0,575
576,2024-03-19 09:00:00,2024-03-19 11:02:00,Machine B1,576
577,2024-04-20 10:00:00,2024-04-20 11:06:00,Machine B2,577
578,2024-05-21 11:00:00,2024-05-21 12:25:00,Machine B3,578
579,2024-06-22 12:00:00,2024-06-22 14:42:00,Machine B4,579
580,2024-07-23 13:00:00,2024-07-23 14:53:00,Machine B0,580
581,2024-08-24 14:00:00,2024-08-24 15:32:00,Machine B1,581
582,2024-09-25 09:00:00,2024-09-25 10:35:00,Machine B2,582
583,2024-10-26 10:00:00,2024-10-26 11:45:00,Machine B3,583
584,2024-11-27 11:00:00,2024-11-27 13:51:00,Machine B4,584
585,2024-12-28 12:00:00,2024-12-28 14:55:00,Machine B0,585
586,2024-01-01 13:00:00,2024-01-01 15:36:00,Machine B1,586
587,2024-02-02 14:00:00,2024-02-02 16:17:00,Machine B2,587
588,2024-03-03 09:00:00,2024-03-03 11:47:00,Machine B3,588
589,2024-04-04 10:00:00,2024-04-04 12:11:00,Machine B4,589
590,2024-05-05 11:00:00,2024-05-05 13:51:00,Machine B0,590
591,2024-06-06 12:00:00,2024-06-06 14:46:00,Machine B1,591
592,2024-07-07 13:00:00,2024-07-07 15:26:00,Machine B2,592
593,2024-08-08 14:00:00,2024-08-08 15:11:00,Machine B3,593
594,2024-09-09 09:00:00,2024-09-09 10:07:00,Machine B4,594
595,2024-10-10 10:00:00,2024-10-10 12:35:00,Machine B0,595
596,2024-11-11 11:00:00,2024-11-11 12:43:00,Machine B1,596
597,2024-12-12 12:00:00,2024-12-12 13:15:00,Machine B2,597
598,2024-01-13 13:00:00,2024-01-13 14:31:00,Machine B3,598
599,2024-02-14 14:00:00,2024-02-14 16:15:00,Machine B4,599
600,2024-03-15 09:00:00,2024-03-15 10:23:00,Machine B0,600
601,2024-04-16 10:00:00,2024-04-16 11:45:00,Machine B1,601
602,2024-05-17 11:00:00,2024-05-17 13:54:00,Machine B2,602
603,2024-06-18 12:00:00,2024-06-18 13:39:00,Machine B3,603
604,2024-07-19 13:00:00,2024-07-19 14:18:00,Machine B4,604
605,2024-08-20 14:00:00,2024-08-20 15:24:00,Machine B0,605
606,2024-09-21 09:00:00,2024-09-21 11:16:00,Machine B1,606
607,2024-10-22 10:00:00,2024-10-22 11:10:00,Machine B2,607
608,2024-11-23 11:00:00,2024-11-23 13:52:00,Machine B3,608
609,2024-12-24 12:00:00,2024-12-24 14:18:00,Machine B4,609
610,2024-01-25 13:00:00,2024-01-25 14:19:00,Machine B0,610
611,2024-02-26 14:00:00,2024-02-26 16:54:00,Machine B1,611
612,2024-03-27 09:00:00,2024-03-27 11:13:00,Machine B2,612
613,2024-04-28 10:00:00,2024-04-28 11:08:00,Machine B3,613
614,2024-05-01 11:00:00,2024-05-01 12:46:00,Machine B4,614
615,2024-06-02 12:00:00,2024-06-02 13:36:00,Machine B0,615
616,2024-07-03 13:00:00,2024-07-03 14:31:00,Machine B1,616
617,2024-08-04 14:00:00,2024-08-04 16:30:00,Machine B2,617
618,2024-09-05 09:00:00,2024-09-05 10:43:00,Machine B3,618
619,2024-10-06 10:00:00,2024-10-06 12:33:00,Machine B4,619
620,2024-11-07 11:00:00,2024-11-07 13:07:00,Machine B0,620
621,2024-12-08 12:00:00,2024-12-08 14:25:00,Machine B1,621
622,2024-01-09 13:00:00,2024-01-09 14:06:00,Machine B2,622
623,2024-02-10 14:00:00,2024-02-10 15:21:00,Machine B3,623
624,2024-03-11 09:00:00,2024-03-11 10:46:00,Machine B4,624
625,2024-04-12 10:00:00,2024-04-12 12:04:00,Machine B0,625
626,2024-05-13 11:00:00,2024-05-13 12:45:00,Machine B1,626
627,2024-06-14 12:00:00,2024-06-14 13:50:00,Machine B2,627
628,2024-07-15 13:00:00,2024-07-15 14:44:00,Machine B3,628
629,2024-08-16 14:00:00,2024-08-16 16:41:00,Machine B4,629
630,2024-09-17 09:00:00,2024-09-17 10:36:00,Machine B0,630
631,2024-10-18 10:00:00,2024-10-18 12:35:00,Machine B1,631
632,2024-11-19 11:00:00,2024-11-19 12:31:00,Machine B2,632
633,2024-12-20 12:00:00,2024-12-20 13:54:00,Machine B3,633
634,2024-01-21 13:00:00,2024-01-21 15:47:00,Machine B4,634
635,2024-02-22 14:00:00,2024-02-22 15:58:00,Machine B0,635
636,2024-03-23 09:00:00,2024-03-23 11:42:00,Machine B1,636
637,2024-04-24 10:00:00,2024-04-24 12:55:00,Machine B2,637
638,2024-05-25 11:00:00,2024-05-25 13:38:00,Machine B3,638
639,2024-06-26 12:00:00,2024-06-26 14:49:00,Machine B4,639
640,2024-07-27 13:00:00,2024-07-27 14:59:00,Machine B0,640
641,2024-08-28 14:00:00,2024-08-28 15:34:00,Machine B1,641
642,2024-09-01 09:00:00,2024-09-01 10:34:00,Machine B2,642
643,2024-10-02 10:00:00,2024-10-02 12:13:00,Machine B3,643
644,2024-11-03 11:00:00,2024-11-03 13:43:00,Machine B4,644
645,2024-12-04 12:00:00,2024-12-04 13:36:00,Machine B0,645
646,2024-01-05 13:00:00,2024-01-05 15:08:00,Machine B1,646
647,2024-02-06 14:00:00,2024-02-06 16:14:00,Machine B2,647
648,2024-03-07 09:00:00,2024-03-07 10:45:00,Machine B3,648
649,2024-04-08 10:00:00,2024-04-08 11:12:00,Machine B4,649
650,2024-05-09 11:00:00,2024-05-09 12:28:00,Machine B0,650
651,2024-06-10 12:00:00,2024-06-10 13:37:00,Machine B1,651
652,2024-07-11 13:00:00,2024-07-11 14:07:00,Machine B2,652
653,2024-08-12 14:00:00,2024-08-12 16:15:00,Machine B3,653
654,2024-09-13 09:00:00,2024-09-13 11:40:00,Machine B4,654
655,2024-10-14 10:00:00,2024-10-14 12:44:00,Machine B0,655
656,2024-11-15 11:00:00,2024-11-15 13:07:00,Machine B1,656
657,2024-12-16 12:00:00,2024-12-16 14:26:00,Machine B2,657
658,2024-01-17 13:00:00,2024-01-17 15:06:00,Machine B3,658
659,2024-02-18 14:00:00,2024-02-18 16:27:00,Machine B4,659
660,2024-03-19 09:00:00,2024-03-19 10:41:00,Machine B0,660
661,2024-04-20 10:00:00,2024-04-20 11:18:00,Machine B1,661
662,2024-05-21 11:00:00,2024-05-21 13:46:00,Machine B2,662
663,2024-06-22 12:00:00,2024-06-22 13:26:00,Machine B3,663
664,2024-07-23 13:00:00,2024-07-23 14:36:00,Machine B4,664
665,2024-08-24 14:00:00,2024-08-24 15:38:00,Machine B0,665
666,2024-09-25 09:00:00,2024-09-25 10:43:00,Machine B1,666
667,2024-10-26 10:00:00,2024-10-26 12:03:00,Machine B2,667
668,2024-11-27 11:00:00,2024-11-27 13:10:00,Machine B3,668
669,2024-12-28 12:00:00,2024-12-28 13:34:00,Machine B4,669
670,2024-01-01 13:00:00,2024-01-01 15:10:00,Machine B0,670
671,2024-02-02 14:00:00,2024-02-02 15:04:00,Machine B1,671
672,2024-03-03 09:00:00,2024-03-03 11:58:00,Machine B2,672
673,2024-04-04 10:00:00,2024-04-04 11:29:00,Machine B3,673
674,2024-05-05 11:00:00,2024-05-05 13:48:00,Machine B4,674
675,2024-06-06 12:00:00,2024-06-06 14:33:00,Machine B0,675
676,2024-07-07 13:00:00,2024-07-07 14:36:00,Machine B1,676
677,2024-08-08 14:00:00,2024-08-08 16:58:00,Machine B2,677
678,2024-09-09 09:00:00,2024-09-09 11:04:00,Machine B3,678
679,2024-10-10 10:00:00,2024-10-10 12:17:00,Machine B4,679
680,2024-11-11 11:00:00,2024-11-11 12:55:00,Machine B0,680
681,2024-12-12 12:00:00,2024-12-12 13:35:00,Machine B1,681
682,2024-01-13 13:00:00,2024-01-13 15:15:00,Machine B2,682
683,2024-02-14 14:00:00,2024-02-14 16:00:00,Machine B3,683
684,2024-03-15 09:00:00,2024-03-15 11:00:00,Machine B4,684
685,2024-04-16 10:00:00,2024-04-16 12:07:00,Machine B0,685
686,2024-05-17 11:00:00,2024-05-17 13:14:00,Machine B1,686
687,2024-06-18 12:00:00,2024-06-18 13:11:00,Machine B2,687
688,2024-07-19 13:00:00,2024-07-19 15:39:00,Machine B3,688
689,2024-08-20 14:00:00,2024-08-20 15:09:00,Machine B4,689
690,2024-09-21 09:00:00,2024-09-21 10:38:00,Machine B0,690
691,2024-10-22 10:00:00,2024-10-22 11:42:00,Machine B1,691
692,2024-11-23 11:00:00,2024-11-23 12:44:00,Machine B2,692
693,2024-12-24 12:00:00,2024-12-24 13:19:00,Machine B3,693
694,2024-01-25 13:00:00,2024-01-25 14:59:00,Machine B4,694
695,2024-02-26 14:00:00,2024-02-26 15:40:00,Machine B0,695
696,2024-03-27 09:00:00,2024-03-27 10:02:00,Machine B1,696
697,2024-04-28 10:00:00,2024-04-28 12:08:00,Machine B2,697
698,2024-05-01 11:00:00,2024-05-01 13:59:00,Machine B3,698
699,2024-06-02 12:00:00,2024-06-02 13:47:00,Machine B4,699
700,2024-07-03 13:00:00,2024-07-03 15:42:00,Machine B0,700
701,2024-08-04 14:00:00,2024-08-04 15:59:00,Machine B1,701
702,2024-09-05 09:00:00,2024-09-05 11:24:00,Machine B2,702
703,2024-10-06 10:00:00,2024-10-06 12:28:00,Machine B3,703
704,2024-11-07 11:00:00,2024-11-07 13:05:00,Machine B4,704
705,2024-12-08 12:00:00,2024-12-08 14:37:00,Machine B0,705
706,2024-01-09 13:00:00,2024-01-09 14:21:00,Machine B1,706
707,2024-02-10 14:00:00,2024-02-10 16:32:00,Machine B2,707
708,2024-03-11 09:00:00,2024-03-11 11:22:00,Machine B3,708
709,2024-04-12 10:00:00,2024-04-12 11:52:00,Machine B4,709
710,2024-05-13 11:00:00,2024-05-13 12:27:00,Machine B0,710
711,2024-06-14 12:00:00,2024-06-14 14:10:00,Machine B1,711
712,2024-07-15 13:00:00,2024-07-15 15:50:00,Machine B2,712
713,2024-08-16 14:00:00,2024-08-16 15:49:00,Machine B3,713
714,2024-09-17 09:00:00,2024-09-17 10:07:00,Machine B4,714
715,2024-10-18 10:00:00,2024-10-18 11:51:00,Machine B0,715
716,2024-11-19 11:00:00,2024-11-19 13:31:00,Machine B1,716
717,2024-12-20 12:00:00,2024-12-20 13:01:00,Machine B2,717
718,2024-01-21 13:00:00,2024-01-21 14:26:00,Machine B3,718
719,2024-02-22 14:00:00,2024-02-22 16:34:00,Machine B4,719
720,2024-03-23 09:00:00,2024-03-23 11:58:00,Machine B0,720
721,2024-04-24 10:00:00,2024-04-24 12:12:00,Machine B1,721
722,2024-05-25 11:00:00,2024-05-25 12:28:00,Machine B2,722
723,2024-06-26 12:00:00,2024-06-26 13:04:00,Machine B3,723
724,2024-07-27 13:00:00,2024-07-27 15:00:00,Machine B4,724
725,2024-08-28 14:00:00,2024-08-28 15:43:00,Machine B0,725
726,2024-09-01 09:00:00,2024-09-01 11:40:00,Machine B1,726
727,2024-10-02 10:00:00,2024-10-02 12:51:00,Machine B2,727
728,2024-11-03 11:00:00,2024-11-03 13:14:00,Machine B3,728
729,2024-12-04 12:00:00,2024-12-04 13:42:00,Machine B4,729
730,2024-01-05 13:00:00,2024-01-05 15:48:00,Machine B0,730
731,2024-02-06 14:00:00,2024-02-06 16:12:00,Machine B1,731
732,2024-03-07 09:00:00,2024-03-07 10:18:00,Machine B2,732
733,2024-04-08 10:00:00,2024-04-08 11:18:00,Machine B3,733
734,2024-05-09 11:00:00,2024-05-09 12:33:00,Machine B4,734
735,2024-06-10 12:00:00,2024-06-10 14:06:00,Machine B0,735
736,2024-07-11 13:00:00,2024-07-11 14:43:00,Machine B1,736
737,2024-08-12 14:00:00,2024-08-12 16:27:00,Machine B2,737
738,2024-09-13 09:00:00,2024-09-13 11:53:00,Machine B3,738
739,2024-10-14 10:00:00,2024-10-14 12:14:00,Machine B4,739
740,2024-11-15 11:00:00,2024-11-15 13:26:00,Machine B0,740
741,2024-12-16 12:00:00,2024-12-16 14:18:00,Machine B1,741
742,2024-01-17 13:00:00,2024-01-17 14:54:00,Machine B2,742
743,2024-02-18 14:00:00,2024-02-18 15:41:00,Machine B3,743
744,2024-03-19 09:00:00,2024-03-19 11:07:00,Machine B4,744
745,2024-04-20 10:00:00,2024-04-20 12:59:00,Machine B0,745
746,2024-05-21 11:00:00,2024-05-21 12:49:00,Machine B1,746
747,2024-06-22 12:00:00,2024-06-22 14:42:00,Machine B2,747
748,2024-07-23 13:00:00,2024-07-23 14:50:00,Machine B3,748
749,2024-08-24 14:00:00,2024-08-24 16:56:00,Machine B4,749
750,2024-09-25 09:00:00,2024-09-25 10:03:00,Machine B0,750
751,2024-10-26 10:00:00,2024-10-26 11:33:00,Machine B1,751
752,2024-11-27 11:00:00,2024-11-27 12:34:00,Machine B2,752
753,2024-12-28 12:00:00,2024-12-28 14:39:00,Machine B3,753
754,2024-01-01 13:00:00,2024-01-01 14:30:00,Machine B4,754
755,2024-02-02 14:00:00,2024-02-02 15:58:00,Machine B0,755
756,2024-03-03 09:00:00,2024-03-03 10:09:00,Machine B1,756
757,2024-04-04 10:00:00,2024-04-04 11:23:00,Machine B2,757
758,2024-05-05 11:00:00,2024-05-05 13:03:00,Machine B3,758
759,2024-06-06 12:00:00,2024-06-06 13:04:00,Machine B4,759
760,2024-07-07 13:00:00,2024-07-07 15:57:00,Machine B0,760
761,2024-08-08 14:00:00,2024-08-08 16:16:00,Machine B1,761
762,2024-09-09 09:00:00,2024-09-09 12:00:00,Machine B2,762
763,2024-10-10 10:00:00,2024-10-10 11:59:00,Machine B3,763
764,2024-11-11 11:00:00,2024-11-11 13:37:00,Machine B4,764
765,2024-12-12 12:00:00,2024-12-12 13:27:00,Machine B0,765
766,2024-01-13 13:00:00,2024-01-13 14:24:00,Machine B1,766
